system:index,HH_A1,HH_A2,HH_A3,HH_A4,HH_D1,HH_D2,HH_D3,HH_D4,HV_A1,HV_A2,HV_A3,HV_A4,HV_D1,HV_D2,HV_D3,HV_D4,Height,NL,U1,U2,U3,U4,VH_A1,VH_A2,VH_D1,VH_D2,VV_A1,VV_A2,VV_D1,VV_D2,.geo
37354,-7.422623878981213,-6.218613512776655,-7.332013512002027,-8.507537171126824,-3.519886204622589,-6.3810147225697555,-6.550691346157113,-7.643136972980479,-13.096953047666393,-10.882420713398346,-13.212401531190421,-14.357793789515199,-9.47902781277676,-12.86452425590975,-12.47625588307225,-13.89241462837036,8,36.91416549682617,0.790123456790123,0.5173501577287075,0.4936530324400565,0.4518695306284769,-16.392737858426162,-15.197015417163726,-15.41269524382494,-17.949228435899524,-7.614392664744527,-10.694771813740369,-6.524772612732199,-9.88327508234792,
37356,2.704650723329036,4.577698864576464,4.401662428408917,3.8525214910884644,2.9632613606240716,-1.4809840809657646,1.8577432565526202,1.8311785910152205,-3.0812385307141077,-5.622235921766688,0.04388859310488392,-5.18149808042701,-3.4491562306036023,-4.162463538725711,-3.042775908176182,-2.4391876522772167,29,116.26416778564453,1.0,0.9337539432176657,0.9576868829337094,0.9570405727923625,-6.051928518848688,-9.787712453128718,-3.251278572412109,-3.2764731304249604,-0.7591879722041383,-1.180512124174763,-1.0978988867417916,2.728824495282684,
37361,9.638500613912006,13.758489236267991,2.131393978469531,14.439830369153997,0.5066976396985469,-2.7199218310583526,1.6743946145027429,-0.30444598850319504,-12.027417612267723,-10.740352718632096,-13.412243349657556,-12.83946644859167,-10.897433149985906,-7.91206767294996,-7.051811388447616,-4.816527717950451,32,33.63916778564453,0.7530864197530859,0.7381703470031551,0.6826516220028209,0.5704057279236249,-13.26991779812236,-12.9041399100327,-8.043276629805606,-2.0043893442630685,0.6245789614866699,10.385259847128015,-6.018415150288962,-0.36351490066635467,
37411,-3.1802190895149827,-1.3574286547873766,-6.718828041696586,-3.4505259207631225,-3.2033613658579605,3.4817446187078516,-2.101831286633831,0.55290347565688,-10.763948010673127,-8.802520873408337,-10.159177066973468,-9.935869839884043,-14.022351649504978,-13.590913133987675,-14.035488094147007,-14.686315451092588,8,31.553333282470703,0.5555555555555546,0.6403785488958997,0.5585331452750353,0.518695306284802,-13.485569550207403,-14.184665428672727,-15.331697006555967,-15.247183294875487,-9.821012718708888,-9.4053342199499,-7.807800799632559,-5.992197097082825,
37422,-5.603258206149639,-3.8146185483925605,-7.508610773381916,-6.360296725329579,-8.149482983171959,-5.271322806946481,-7.353397063704988,-7.3777346761534295,-15.739604370497043,-15.312332212997708,-15.669891119131957,-15.34713635288116,-14.881676651885487,-13.023788834595992,-13.542870550543148,-14.277143765608033,4,19.357500076293945,0.06172839506172825,0.0694006309148268,0.06629055007052193,0.06603023070803417,-16.115218545587258,-16.790447277775595,-15.671520572794604,-13.09264088151467,-8.881893820958433,-9.261340394690988,-10.838395724177783,-9.520842632625762,
37456,3.008790557748434,8.314650606239537,4.109729027651593,4.511683224525432,1.6814593132004987,3.843294191272181,2.9730183183671266,1.0948419618740368,-7.920035814620923,-6.098531915717207,-7.816810983420206,-6.494914649228476,-8.171562223558473,-6.864847728927278,-4.421058339285662,-6.311887554329915,13,56.874168395996094,1.0,0.9810725552050473,0.9393511988716502,0.8552108194112958,-10.426970395940403,-10.391751764331737,-5.982647140693596,-7.730498277653487,-0.3615213731057253,-3.0036860017743323,-1.4585818179038395,0.03581406858015315,
37463,0.10072550164793773,1.3546541990743173,0.8323842581923322,2.237900715261364,-0.3201079817101907,3.853360221127811,1.834235025181789,1.0034785808169806,-7.036991749561088,-9.162712289141014,-4.200039859877038,-6.765095934305626,5.2956317213647415,0.393878074056356,4.519336215821062,0.9255449495132931,25,45.315834045410156,0.9259259259259257,0.8927444794952684,0.8519040902679831,0.8225934765314229,-5.210165175269595,-4.307841508180323,3.12448134792405,1.25256846606683,-4.352732922722968,1.9315514301308712,3.388143317505125,-1.1086246037646506,
37465,1.5185173747642478,6.243199956511741,-0.924560213317891,5.029637556115396,-1.1170954349888145,0.0066122982282176964,2.6984273812743114,1.3831634540116065,-10.850404738765878,-14.035977395794246,-9.814092821722666,-12.547776727259201,-5.153842633481377,-4.563448983818892,-2.7415879177972893,-3.6548269648702445,21,52.01166534423828,0.6419753086419745,0.8391167192429025,0.8011283497884344,0.7684964200477312,-12.56903784580236,-14.034275902709298,-7.18630462623206,-6.030875693513536,-0.4658836806273002,-4.4438343365671304,-4.235669081350306,-1.9415011273788396,
37468,-6.44891684539108,-6.306677145916276,-7.711683239550939,-5.622116258506663,-8.189089856301822,-7.480078322707635,-6.569491741401616,-7.178554237319032,-14.398041985768248,-13.453181037435606,-15.107349108359866,-14.243090979387645,-13.987643807538229,-14.27320743051482,-11.659366268132658,-15.253402916374617,4,27.74416732788086,0.1481481481481478,0.1419558359621457,0.14668547249647398,0.19570405727923282,-17.51474052603646,-16.04126857947727,-11.024284036753583,-15.340197762095194,-9.486818928964324,-8.413045215155696,-6.290058032077793,-9.415822775596704,
37475,-4.7136986278588475,-3.362165172514269,-3.1913571908435103,-2.770209312377411,-4.2870855278457425,-1.858430503719991,-2.8604069048255902,-2.707917787305619,-6.875824176938223,-14.039082284120923,-11.767758005110883,-11.882986230230708,-9.841779597290687,-8.496602566817772,-8.028007513867859,-9.905818959118614,14,29.713333129882812,0.5432098765432088,0.3785488958990547,0.32157968970380824,0.291169451073981,-9.847921907271498,-11.048827826460112,-10.056869031654555,-9.768626178657748,-7.967716068097259,-9.024166559827766,-4.703647387746578,-2.626895910727232,
37513,3.621758711587682,3.036223558139716,2.239858295607446,5.5516173230545105,-0.7727557029065036,-2.354642330228947,-0.6026354277619883,1.1505449221781983,-12.34057316855652,-13.6809671935822,-10.799408222337677,-13.542211474348033,-8.563372990149405,-9.99239130549742,-7.445295520974478,-7.931787185328297,13,67.38833618164062,1.0,1.0,1.0,0.9936356404136835,-18.64717428243882,-20.642409319925406,-14.477774717674547,-14.108310677547184,-5.722354021279095,-6.847427033275623,-5.834655167960307,-8.444302428840745,
37537,-1.2654444762409702,0.5703752435837462,-0.20587426569010706,0.6872900015896476,-0.8412770020638726,-4.171779680004298,-0.5772524710297617,-3.153521616946878,-6.8775999006252055,-5.059475100742847,-9.610014736003205,-5.171528286305355,-10.126975713002334,-12.416205650049452,-8.600501988945018,-12.237501722767389,10,25.52750015258789,0.493827160493826,0.5678233438485812,0.44005641748942176,0.438345266507554,-8.5132886727235,-8.600452395079587,-12.67461748651235,-14.08508414450654,-4.940626690693268,-3.8424920919978325,-6.880448699585259,-8.881686325052737,
37546,-5.406744792493931,-1.755993089946531,-2.5218664810222786,-4.697741431961951,-6.740223487502078,-5.582448364350592,5.322330695033819,-4.958374193845175,-14.01598093981713,-13.5880516328006,-14.367346408016944,-14.96503998483776,-15.507252813257997,-13.046742724753212,-14.25283265796308,-14.009757540299002,7,28.93166732788086,0.08641975308641955,0.11671924290220863,0.15373765867418906,0.16706443914080882,-15.379676600401606,-16.328599245558134,-16.325677245693054,-14.917123683045544,-5.177948796706349,-8.961658156516876,-3.8388200747058066,-9.223492501497207,
37573,-4.852204380159092,0.3109182971700885,-5.405500506921353,-4.882171415781548,-8.093812522639894,-5.098065341375344,-7.378778723137573,-8.265990049566286,-15.515222834188977,-15.633471817709976,-14.839416146664515,-15.834388871474403,-15.33249214170638,-10.808319033963638,-13.707101235119135,-14.241636005751033,6,26.947500228881836,0.3333333333333326,0.21766561514195695,0.19040902679830754,0.15751789976133415,-15.66574554944952,-15.425454439225195,-14.478886263003206,-14.38332093934887,-8.266559599116945,-5.139277150622732,-8.84460169989005,-7.082362371262705,
37596,-6.242355389410323,-4.518091714987315,-7.038531008643952,-6.340604173395117,-5.457857586746181,-5.429398620537097,-5.2126781252986385,-3.892236508333474,-11.925079112530502,-13.09611861556652,-13.053163446017383,-14.816327198873548,-14.091738471715285,-12.479497337075763,-11.486264976355596,-10.361224648465058,6,38.03499984741211,0.23456790123456736,0.24605678233438616,0.21297602256699583,0.2490055688146331,-6.659672374958495,-13.555912392412807,-11.689742233428296,-9.800165332923127,-8.56214263894693,-7.902984603062715,-7.807096462574094,-6.452646492333736,
37623,-4.598107312486914,0.02327558327553413,-4.34592659294012,-4.688719585332869,-4.415733011027883,-1.1089462998469837,-3.631301910303748,-3.8481309043560743,-13.945099996173662,-11.9459139358669,-14.720533501599885,-14.459160820159981,-14.230988211116976,-12.153884361918033,-13.911594995889285,-13.67648782250959,5,26.518333435058594,0.6172839506172831,0.31861198738170465,0.32299012693935125,0.3404932378679352,-15.723046312806805,-15.856412998898536,-12.25548800889885,-15.031172598324973,-9.210471936019603,-8.879391805621667,-6.068046533859862,-7.113118294614788,
37628,1.79219064118222,1.299442118940661,2.009050205359031,0.2950133900713356,0.21952890382356813,-1.0881522953984941,-1.2055257448725145,-2.108639670796458,-6.57285987142152,-8.303649881888754,-7.110083404760564,-9.25760973439831,-8.235148445544906,-5.831562153774697,-5.328981721102488,-5.409232550017726,17,116.26416778564453,0.6790123456790116,0.7034700315457418,0.7207334273624824,0.7533810660302291,-11.037325637643226,-11.704468879116053,-5.872492173978635,-8.037005956493491,-3.7495223424065554,-2.781509841390355,-2.7783057569753598,-4.5780786220625425,
37636,0.6427097013557226,2.6446913540621773,-6.49326725696013,-1.916869601829866,-7.509138316624948,-7.027433014927978,-7.151388290497072,-8.710816969158762,-11.627081705332941,-15.650599924022623,-15.1196027930287,-14.07046234894798,-15.965297133869498,-13.133379569486756,-13.689239319843098,-14.743818682427587,4,27.7450008392334,0.08641975308641955,0.1135646687697165,0.12270803949224265,0.1209228321400145,-15.540287698488882,-16.38383437460229,-15.597176437640718,-15.52624027470235,-8.242957689138969,-7.316634401682904,-10.492992228920196,-9.58057748671211,
37662,-5.5107672178502725,-5.412818855122748,-6.148004906607598,-4.188570786011681,-4.970758113721414,-6.480159659710731,-7.3608839385463565,-6.6933585034348795,-13.055429936831993,-15.06458867347277,-13.09494489152652,-13.547221080269578,-11.707149980373325,-12.844211735299183,-12.620171332363942,-13.342040339323558,8,34.61833190917969,0.1234567901234565,0.16403785488959063,0.22990126939351205,0.2609387430389768,-16.29441642082116,-18.32448517525883,-14.585187972706692,-13.7068209257135,-10.369828873166089,-11.680242988224606,-9.167151547011898,-9.10520704633265,
37670,-5.555131929854454,-2.3664179392144336,-7.572156077824355,-4.505614683603306,-8.759748784794942,-2.838732712000779,-7.538699672050801,-7.360281921634348,-14.447197739833388,-14.026658733851159,-15.41627340711549,-13.557357732883014,-15.844246454106715,-13.139535198968549,-12.866284759924147,-15.117157370470212,4,20.960832595825195,0.1728395061728391,0.126182965299685,0.10860366713681247,0.09785202863961696,-14.76112943038176,-15.24623741932919,-16.184547672730417,-14.920276008282087,-8.736749852224445,-8.06536972010327,-10.88418763143892,-9.648339227984314,
37697,-4.62222986726388,-3.7586696939224358,-7.054995278639192,-5.414530546467182,-5.4747143944670995,-5.263606521591232,-4.128934575863993,-2.522659883157753,-12.548044785585136,-14.892092893309522,-14.693202535127957,-14.842955157452376,-15.927037669957167,-13.71189753615652,-14.07073635626205,-14.242242070230963,6,32.037498474121094,0.0246913580246913,0.12933753943217716,0.12129760225669964,0.09546539379474826,-13.885663774590865,-14.746681370462278,-15.378823208717586,-16.039821968764294,-7.667198747473981,-4.450861161479978,-8.634416455671513,-8.685579642677682,
37708,-4.512001630429387,-4.81264774177044,-6.463340063477684,-6.3377812600281445,-5.545447206449356,-6.688929590942607,-5.118580010520245,-7.150683427981923,-10.797451079591823,-12.861848704035632,-11.29467896974245,-10.891647553332435,-11.430448448317227,-11.71066802135914,-11.565886459789825,-8.51865850534213,7,40.154998779296875,0.4814814814814804,0.4889589905362785,0.4245416078984486,0.3929992044550477,-10.236265869107024,-11.978172366985985,-12.21687970696883,-8.946713555191739,-5.018885360001844,-7.257146482484673,-3.7484418558359445,-4.693738936601325,
37709,-2.859231778918738,-4.754505511072578,-3.7865015947116327,-3.2680195506776686,-3.7950894437098848,-4.246484146638741,-2.1519200227519804,-4.761465835973737,-14.878382876169628,-14.892256696208003,-14.861132685997013,-15.347296037974534,-14.228259468141975,-15.291144980911174,-14.328260816574264,-15.67370942760222,9,39.51583480834961,0.9259259259259257,0.971608832807571,0.8321579689703809,0.6491646778042937,-13.674243494866571,-13.368367518685643,-15.673572143369706,-15.115600949039885,-0.6015960113135477,-2.4745380009637796,-4.795691409841136,-4.631910744831638,
37734,-5.3028720429456,-2.186257158026947,-3.8918548469184873,-2.413787731490203,-3.1348672327883014,-2.461151567103628,3.187448568288153,-2.4766722024958523,-13.114907178456336,-12.328853513531472,-13.34080103495702,-13.331061747705915,-14.23113923864743,-11.965815524418908,-7.864100563088977,-12.489840511982695,14,29.342500686645508,0.3580246913580239,0.27760252365930727,0.2806770098730607,0.27684964200476847,-15.162616375846516,-15.368649756836332,-7.549106809100199,-9.881181126502096,-8.245776884802755,-6.666487058424048,-2.475290076615149,-4.502936945888973,
37737,-2.4999894924119337,2.6239188381214853,-2.675766892021709,-3.8194024412092245,-1.247561682385675,1.3138444257759894,-0.536343343465577,-2.111843669238342,-11.255690001198596,-9.959309691917845,-8.59575497182506,-11.150113818388006,-13.939103950487688,-11.860132654037777,-12.890656333016349,-11.785400196198797,6,32.44916534423828,0.2962962962962956,0.30914826498422837,0.3385049365303245,0.3349244232299081,-12.728589363765497,-13.09047001976907,-12.618306752363122,-12.018667304237296,-5.523867304929751,-6.4745287514484975,-4.883567885034047,-4.176329107625074,
37741,4.571703148762898,9.303979455107429,-0.20515639919614476,7.9202351617649525,0.5440408278873557,0.9510233661802747,2.1020770547919896,1.9313177598401616,-10.902205452101782,-11.548564208020785,-10.725010341515388,-13.821055617126135,-1.539645785976715,-4.523155618943028,1.5770269279692828,-2.4030060818938845,6,64.26583099365234,0.9753086419753085,0.9810725552050473,0.9393511988716502,0.8822593476531417,-11.899858337361701,-15.640901759413737,-3.86378936918461,-2.7982842800671075,-1.206564250320096,4.978516613095771,-1.2720663371080638,-1.2849482747857395,
37759,-4.850508495684106,-3.263604149594805,-4.4452142439200095,-3.8980315389279077,-5.958447132946813,-2.804670651254153,-3.889464056262146,-5.715939302787253,-10.038871905667708,-9.255210802029536,-8.847328075586683,-7.641289083660117,-9.909629453085392,-11.601864567121522,-7.207442708219304,-10.131641921616819,11,36.34333419799805,0.4567901234567891,0.46687697160883374,0.4330042313117067,0.39936356404136436,-8.440734101012186,-9.152085291867621,-7.965579749127184,-8.050578755024786,-4.63184518418357,-5.815280017271056,-4.497077258978428,-5.064022234064897,
37800,-1.6489516916935487,1.7713475977741402,-2.5024725664362677,1.1597626226590647,-0.9762065185885902,7.91161707076216,1.1001315287001698,2.000468378553664,-2.065970388095752,-4.333503820454234,-6.274555954902855,-6.033606654935826,-8.43446662759406,-6.209384440563055,-8.904971585598107,-9.372239689266703,18,38.03499984741211,0.7530864197530859,0.41955835962145216,0.31593794076163617,0.3245823389021435,-6.235265391723674,-8.082633182601159,-7.5840187901121,-8.519525164577216,-3.132001706950905,-5.459715444204509,0.22877123769377797,1.767758744948759,
37810,-4.330735125595693,-3.873693341535835,-4.303968736730288,-3.923161424649848,-4.124563841581354,-5.735133307970382,-5.463802444646377,-5.514773453208325,-14.341310111589708,-12.8770773357121,-13.981882253081725,-14.686940465290343,-14.214938205531443,-12.969005788076167,-14.720848330325083,-13.718690929696724,8,30.13833236694336,0.3333333333333326,0.31545741324921256,0.26657263751763055,0.23150357995226284,-14.301015398910236,-14.086695596726766,-14.788300770640381,-14.814569254682674,-7.542105789617176,-7.410436632852215,-9.214277387037525,-8.35478907897726,
37859,-4.705692311795993,-5.873779313672878,-5.643080662458156,-5.661027400312725,-4.516209119966055,-4.3352574824520795,-4.188892357237199,-6.956131497136847,-8.084213574720389,-11.71070302707367,-8.394661629468951,-11.589098585321226,-11.200863961383432,-12.433551538113136,-3.7273177157266786,-11.298872573949286,4,38.875,0.4320987654320978,0.2839116719242915,0.23272214386459808,0.23150357995226284,-9.011960585510325,-10.950038780892578,-13.288069463932004,-13.189588172737677,-3.7691889776691925,-4.770277442335743,-8.137676528335273,-8.617303115066564,
37875,-5.923653355592333,-5.47111879847246,-7.9024425353113985,-4.307161814921352,-7.016907954260387,-3.8734729090944358,-1.2258704235103948,-4.085918220558386,-12.925092979125468,-11.950828246471099,-13.515607803017549,-9.618300631814366,-14.798486390196791,-13.344601686810261,-13.413484868268112,-14.045971471831828,8,26.204999923706055,0.2716049382716043,0.2523659305993704,0.2411847672778562,0.18615751789975815,-12.02057034335485,3.256948472457563,-15.917046608946125,-16.600050362905378,-7.663365912781755,1.9105943510494026,-8.865924871142404,-10.943489957237906,
37892,-1.774537625574338,-3.510004590959952,-3.5824265531868806,-1.5201810500034643,-6.8637479785917765,-7.216390831001608,-6.326743761920284,-7.040347332025202,-14.961792650720865,-15.251335988036601,-15.022602953633724,-15.64362126375895,-15.253306370524443,-13.159658123090335,-14.337060332521272,-13.905119057659656,7,40.60750198364258,0.18518518518518476,0.1135646687697165,0.24823695345557129,0.31424025457437893,-15.799735324833732,-15.793092348846676,-13.477155155624878,-13.227261848255035,-5.820260060984654,-3.168055941504183,-6.883009455787324,-6.659718583986838,
37914,-6.8874111226414,-5.689916425712679,-4.507856256628721,-7.345241786409551,-8.335486599438937,-5.031430290649729,-6.582679785228759,-7.273603634867711,-13.065000155149596,-12.711187389646275,-11.707935421530381,-12.908852812334649,-14.603422734523434,-13.944048273626636,-11.837034744821704,-14.998421627814176,4,25.98750114440918,0.2222222222222217,0.2397476340694019,0.2609308885754585,0.24264120922831664,-10.972686436489271,-14.315455646722732,-14.013935324464091,-15.181107276415874,-6.486681157507323,-7.792725262547732,-9.414349755110159,-9.22344064497558,
37942,-4.903148202582329,-5.867056828026605,-4.979358738168039,-7.24909606684585,-8.228810393521194,-7.470379192498503,-6.832534160342233,-6.534254313501882,-13.024907178141438,-14.433723600559551,-10.584700414647331,-13.868787687893528,-16.545121657819983,-14.513032485476938,-13.300874011970055,-12.31194834128909,6,13.363332748413086,0.2716049382716043,0.12302839116719287,0.11142454160789851,0.11614956245027708,-11.453233879411345,-15.852692485473533,-14.271922215493944,-13.540945349378546,-5.264718848902137,-9.298832480830985,-9.259301806594808,-8.192712011560367,
38018,3.4444251161394455,0.6025002571510775,2.8036206821173426,0.4102814735501364,2.6058064368718847,4.953048485020759,2.4563268521019075,3.900972344630639,4.633771929997857,-0.49909732692053926,1.8913566688403332,1.131729965343491,-3.2444417582173055,-7.0570850039565824,-3.319558758204986,-4.427377366158904,15,77.98416900634766,0.9753086419753085,0.9432176656151421,0.9125528913963329,0.908512330946698,3.9423417301009525,-1.5737312891772484,-7.1316866670857255,-7.476107285881839,3.799565825494276,-3.271426961611969,-0.6062855254702102,-2.283624838973095,
38019,1.769350807319672,2.431474555947078,0.6304517168002757,1.7345615040549005,1.0132790735994905,-1.0649094797667407,-0.12992110895641967,0.2336895721880359,-5.055336713888833,-8.843617573913322,-3.5789855120101404,-4.199932625769404,3.0863276282829255,-3.7748249229684845,3.2097106481270927,-5.1218352209776965,22,53.6533317565918,1.0,0.9274447949526815,0.9055007052186178,0.8472553699284,-5.767831714979759,-7.983774239753017,4.766126675312064,-1.197315365604523,-2.2517829341390065,0.39966116988684963,1.8807838006870452,1.306903213376463,
38022,-7.4439431855147635,-7.81210086993597,-1.2997032832724322,-7.427659042192715,-9.13525706854767,-8.278149686027367,-6.3758127205267145,-9.360302428383743,-14.94118676410864,-14.77419286468073,-15.907905776093259,-15.045214259106801,-16.695289643069874,-13.91046652740534,-14.503837328219724,-14.481741899062346,6,29.625,0.20987654320987606,0.21766561514195695,0.25811001410437245,0.3253778838504331,-15.871596154211737,-15.981166979809295,-18.132775483640366,-17.824021123795866,-10.203251539927466,-9.799647555856348,-12.02902671399786,-11.199652352536543,
38042,-2.834673536251735,0.4605519483676719,-6.034429539991193,-5.8657625744756645,-4.911831586187618,-6.700666939963589,-4.434532132780871,-5.984213351496554,-12.529611701964091,-13.393621388167515,-8.985226306838264,-13.2406567889641,-12.409020490009784,-12.59279815423741,-11.209786840913535,-12.358416110678352,4,30.75583267211914,0.4444444444444434,0.29968454258675203,0.23131170662905506,0.22593476531423595,-5.875085860421484,-12.58846388492633,-11.145052797370543,-11.285997611037764,-3.6593237401138383,-6.702617158108237,-6.201158707297367,-10.162427954123407,
38043,-5.696948951355054,-6.300188639419107,-7.175877755057239,-4.691657712716845,-5.890169887301371,-5.201528539605738,-6.617898287988409,-6.82666810699624,-13.723544110917066,-13.87083589058466,-15.506024248909592,-14.514838980730444,-15.058745296209969,-13.205255963784326,-13.003989782786357,-14.423020127944728,7,28.475000381469727,0.0493827160493826,0.1419558359621457,0.27503526093088865,0.3659506762132019,-14.129684728082788,-15.5285669114414,-12.552400042720585,-11.378921768178456,-8.126355880144436,-7.162878006350579,-8.502901255589995,-6.526641071624007,
38059,-2.4209071251742507,-5.188841333369348,-6.997252898170142,-6.042356711574144,-6.264524822505325,-1.470247977228759,-4.456970266942409,-0.29242449037584717,-4.982919977382758,-12.499668491134225,-12.572674673468194,-9.136496324893004,-13.103249761004353,-11.706986295574982,-11.808284310132873,-7.472050150936714,7,21.7450008392334,0.1975308641975304,0.37223974763407053,0.300423131170663,0.2513922036595018,-14.373937180362287,-15.139408715892205,-12.580090589126893,-12.36358044198655,-9.278929800789284,-8.740733532119055,-5.4955666522066995,-5.029656544650236,
38075,-4.15990784689018,-4.7900173590241275,-4.490882989235507,-7.176314167195097,-8.57610451144904,-6.393494445934456,-7.301841485070631,-7.252798845663826,-14.716129545432267,-15.129857854770313,-14.416164305161585,-14.191256814819189,-15.796208507469368,-14.85366367475195,-14.64096072000104,-13.105830162711527,4,7.920833110809326,0.18518518518518476,0.20189274447949626,0.1875881523272215,0.17501988862370438,-15.726366724155803,-15.213279350406934,-17.250403883718224,-16.68281819308697,-9.098124692870641,-8.747113359583691,-11.026726358631489,-8.337608593553647,
38110,0.5970518869340645,6.038101036781087,-0.9135407122450976,-0.9532585375059499,-0.20738730254618662,-4.169765403391699,-1.9391976128072994,-4.783916280169805,-6.114480447451584,1.2801726324437015,-7.3861117034823565,-1.5221793952952252,-10.365476135852104,-7.33203873533987,-6.729110868042718,-9.720997912592841,14,32.90083312988281,1.0,0.94006309148265,0.8843441466854725,0.7907716785998395,-5.502891300700331,-1.9531670806022343,-7.3122443427438695,-8.866210465940398,0.9326463137173916,-0.3243849616316329,-4.49609869259184,-5.09096821645498,
38170,-4.65457305324194,-4.549208144604448,-4.025064194240216,-6.291760235259193,-5.059596080527382,-3.084671666767564,-5.322934893383948,-3.98530754882534,-14.5686952063611,-14.553757827073646,-14.262561404668077,-13.745142156283132,-14.281716184085493,-12.720849857928803,-13.63488731392822,-14.768916497894228,4,9.194167137145996,0.0246913580246913,0.08832807570977953,0.148095909732017,0.1050119331742231,-14.957800223271253,-14.082937555124275,-16.477717164060635,-16.7029861065953,-6.891182777003485,-7.563971008274255,-10.266356434083898,-9.659032641830821,
38209,4.372497600819114,5.455842106161854,1.3232129821638337,1.1587752739896737,-4.671085790722138,-5.4012710368527745,-2.0153753492059927,-4.904594260968084,-4.703951993026135,-5.314089320788148,-8.974585913098828,-6.014681172869504,-10.593998905713699,-12.225677872038727,-9.549829484433221,-12.92733897392849,7,22.24416732788086,0.9876543209876543,0.8738170347003157,0.840620592383639,0.7955449482895771,-8.961829538869774,-7.836602531654341,-6.249731205507529,-7.978341596060452,-3.1747068196421284,0.11891101795136917,-5.73894602887482,-2.5285232119063257,
38215,-3.799361534948568,-1.4987050539935869,-3.5325401731204464,-3.726239323118396,-5.735301283073421,-5.982385491730042,-5.936960310434316,-6.402767418439801,-13.294018887636996,-12.750331904301968,-13.338626718893146,-12.84366223335733,-13.900596266167918,-10.901233179860787,-11.864967323246844,-13.162412000711516,4,24.989166259765625,0.5432098765432088,0.444794952681389,0.4964739069111425,0.4916467780429561,-9.072114993702801,-12.933498564110177,-15.290477265831594,-15.161649390724689,-3.2201591607488202,-5.082855567272782,-10.073191567017291,-10.883883659878224,
38219,2.9971412400486512,-0.8762162395610172,1.9055105152409935,1.7109825548102306,8.512008452110178,6.59869300564531,4.611113889702039,3.014279623966989,-4.5124796758178105,-5.792673568332219,-2.8060636841017432,-7.225958639094384,-7.046394850322322,-6.3858323670967625,-9.795229988864765,-9.446559832790218,27,43.03499984741211,1.0,0.8738170347003157,0.7842031029619182,0.7486077963404917,-8.253250936813311,-8.093919904871434,-11.356545164267303,-10.2819655382528,-0.17537783002746632,-2.4634574725925193,0.2251138747073927,2.7868997412393974,
38231,-4.387221419372291,-5.577736490560691,-5.8947889432086376,-2.492689976645306,-7.925157409499199,-6.039535120082767,-5.587631177047492,-6.2298728995856845,-13.75470168221057,-14.695882213015826,-13.743883820061592,-12.956174433076256,-13.57460773853835,-14.04265244699894,-13.201902819660422,-13.257400619861865,4,27.91583251953125,0.3456790123456782,0.16719242902208278,0.17630465444287735,0.1312649164677788,-14.545292445749034,-15.734446695502998,-15.309759537896412,-15.111301408402044,-7.2994170231778615,-7.140888916783174,-5.390035381768949,-9.279710589180935,
38244,-7.565460273021329,-6.824168422392179,-6.783636566448664,-6.475515547902593,-1.9074579052766727,6.607185444013514,6.509569288462839,4.938363288365251,-12.755976750960818,-13.275371760658237,-13.740287194625521,-13.171786685827737,-14.39717711258868,-14.742160589037269,-6.077826154659042,-14.027801099636154,4,34.23583221435547,0.4691358024691347,0.2555205047318625,0.29619181946403395,0.32219570405727477,-7.352872108978138,-11.004854334347838,-6.300650667019027,-16.834460824366893,-3.986006147996497,-5.228856736828897,3.69267620470184,-5.401944790290329,
38245,0.48504018847674546,2.102558840337267,-1.8569765685186252,-0.7986889800644941,-0.08838618372946391,5.602733232283537,-0.7744878606849893,3.392211616145896,0.3119145065187818,-2.6807517651750925,-3.033399472525823,1.3371631658177119,-7.375678077319075,-8.288980262247433,-6.557621803499902,-5.688266667096044,14,46.63083267211914,0.5802469135802459,0.7318611987381708,0.692524682651622,0.7096260938743021,-8.470056602985977,-4.076734560832761,-10.188008400145367,-7.338899292125891,-1.6632216058441562,-6.4578972058301,-3.5697420047932744,4.126531024835922,
38274,-1.5398756447422524,23.66055668315585,-6.812734945439289,-10.283336427893236,-6.476647670479195,-9.265976508086675,0.7970692397834452,-7.706052501645355,-15.19536054300406,8.35163635443366,-18.703947055466255,-16.863130447589405,-14.333389733464527,-15.643365147423019,-12.52597040691499,-18.049234671444406,5,22.509166717529297,0.5432098765432088,0.4037854889589916,0.301833568406206,0.2322991249005524,-14.520912353496477,-17.631065194229368,-4.401052029178574,-18.334696327538612,-8.17644956593131,-12.727572443313367,-2.9727461961495014,-7.854996327083222,
38291,11.779403071814519,9.482435976764497,12.045449770489663,8.353113540121035,-2.709875703500231,-5.2645041729038065,-1.936029157337658,-2.9066413546574488,-5.260836425366638,-3.8401246572327437,-8.972399953866967,-7.868648534441938,-9.352556436213186,-6.800172432153997,-9.4552946030531,-7.830922543513154,15,35.33416748046875,0.9012345679012344,0.8075709779179814,0.6671368124118477,0.6197295147175791,-15.989756514861815,-15.765921347214245,-4.594248415682984,-3.198813361004952,1.3532019232612693,1.7225678744734993,-1.906091956788392,1.560405185536904,
